Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
4000003	4000003	Lopðelis-darþelis ,,Varpelis“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000004	4000004	Lopðelis-darþelis ,,Þilvinëlis“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000005	4000005	Lopðelis-darþelis ,,Daigelis“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000006	4000006	Lopðelis-darþelis ,,Gandriukas“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000007	4000007	Lopðelis-darþelis ,,Jovarëlis“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000008	4000008	Lopðelis-darþelis ,,Liepsnelë“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000009	4000009	Lopðelis-darþelis ,,Saulëgràþa“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000010	4000010	Ugdymo aplinkos finansavimas ikimokykliniam ugdymui (BÁBA)	*			....Taip.LT104010042403921811 LTL	
4000011	4000011	Ugdymo aplinkos finansavimas ikimokykliniam ugdymui (SAVARANKIÐKOS ÁSTAIGOS)	*			.....LT13 704406000426 1365 LTL	
4000012	4000012	Grigiðkiø lopðelis-darþelis ,,Lokiuko giraitë“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000013	4000013	Grigiðkiø lopðelis-darþelis ,,Rugelis“ Ugdymo aplinkos finansavimas ikimokykliniam ugdymui	*			.....	
4000014	4000014	Mokinio krepðelio finansavimas ikimokykliniam ugdymui (SAVARANKIÐKOS ÁSTAIGOSE)	*			.....	
4000015	4000015	Lopðelis-darþelis ,,Pelëda“  Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000016	4000016	Lopðelis-darþelis ,,Varpelis“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000017	4000017	Lopðelis-darþelis ,,Þilvinëlis“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000018	4000018	Lopðelis-darþelis ,,Daigelis“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000019	4000019	Lopðelis-darþelis ,,Gandriukas“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000020	4000020	Mokinio krepðelio finansavimas ikimokykliniam ugdymui (BÁBA)	*			.....LT124010042403991809 LTL	
4000021	4000021	Lopðelis-darþelis ,,Jovarëlis“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000022	4000022	Lopðelis-darþelis ,,Liepsnelë“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000023	4000023	Lopðelis-darþelis ,,Saulëgràþa“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000024	4000024	Lopðelis-darþelis ,,Sveikuolis“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000025	4000025	Grigiðkiø lopðelis-darþelis ,,Lokiuko giraitë“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000026	4000026	Grigiðkiø lopðelis-darþelis ,,Rugelis“ Moksleivio krepðelio finansavimas Vilniaus m. ikimokyklinëse ástaigose	*			.....	
4000029	4000029	Moksleivio krepðelio nevalstybinëms bendrojo lavinimo ástaigoms finansavimas	*			.....	
4000030	4000030	Moksleivio krepðelio nevalstybinëms  ikimokyklinio ugdymo  ástaigoms  finansavimas	*			.....	
4000031	4000031	Nevalstybinis vaikø darþelis ,,Nendrë“ Remti nevalstybines ugdymo ástaigas	*			.....	
4000032	4000032	VðÁ I.Lauèiuvienës darþelis-mokykla ,,Dûzgynëlio bitutës“ Remti nevalstybines ugdymo ástaigas	*			.....	
4000033	4000033	VðÁ ,,Montessori metodo centras“ Remti nevalstybines ugdymo ástaigas	*			.....	
4000034	4000034	Vilniaus nevalstybinis SOS darþelis  Remti nevalstybines ugdymo ástaigas	*			.....	
4000035	4000035	VðÁ ,,Metø laikai“ Remti nevalstybines ugdymo ástaigas	*			...Taip..	
4000036	4000036	Vaikø meninë studija ,,Diemedis“ Remti nevalstybines ugdymo ástaigas	*			.....	
4000037	4000037	VðI Rudolfo Ðtainerio gydomosios pedagogikos centras Remti nevalstybines ugdymo ástaigas	*			.....	
4000040	4000040	Apmokëjimas FAPM uþ 1997-1999 metus ikimokyklinëse ástaigose	*			....Taip.LT13 704406000426 1365 LTL	
4000050	4000050	Vilniaus lopðelio-darþelio "Giluþis" remonto darbams atlikti** (spec. tikslinë dotacija kitoms programoms finansuoti)	*			.....LT13 704406000426 1365 LTL	
4000055	4000055	Papildomas lëðø gavimas uþ patalpø nuomà  pradinio mokymo ástaigose SAVARANKIÐKOS ÁSTAIGOS	*			.....	
4000056	4000056	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus darþelyje-mokykloje ,,Vilija“	*			.....	
4000057	4000057	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus lopðelyje-darþelyje ,,Daigelis“	*			.....	
4000058	4000058	Papildomas lëðø gavimas Vilniaus lopðelyje-darþelyje ,,Gandriukas“	*			.....	
4000059	4000059	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus lopðelyje-darþelyje ,,Liepsnelë“	*			.....	
400005B	400005B	Nenaudojama				.....	
4000060	4000060	Papildomas lëðø gavimas uþ patalpø nuomà ikimokyklinio ugdymo ástaigose (BÁBA)	*			.....LT734010042403942308 LTL	
4000061	4000061	Papildomas lëðø gavimas uþ patalpø nuomà  ikimokyklinio ugdymo ástaigose SAVARANKIÐKOS ÁSTAIGOS	*			.....	
4000062	4000062	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus lopðelyje-darþelyje ,,Pelëda“	*			.....	
4000063	4000063	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus lopðelyje-darþelyje ,,Saulëgràþa“	*			.....	
4000064	4000064	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus lopðelyje-darþelyje ,,Sveikuolis“	*			.....	
4000065	4000065	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus lopðelyje-darþelyje ,,Varpelis“	*			.....	
4000066	4000066	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus lopðelyje-darþelyje ,,Þilvinëlis“	*			.....	
4000067	4000067	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus  Grigiðkiø darþelyje-mokykloje ,,Pelëdþiukas“	*			.....	
4000068	4000068	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus Grigiðkiø lopðelyje-darþelyje ,,Lokiuko giraitë“	*			.....	
4000069	4000069	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus Grigiðkiø lopðelyje-darþelyje ,,Rugelis“	*			.....	
4000070	4000070	Tëvø mokesèio surinkimas ikimokyklinio ugdymo ástaigose (BÁBA)	*			....Taip.LT734010042403942308 LTL	
4000071	4000071	Tëvø mokesèio surinkimas ikimokyklinio ugdymo ástaigose (SAVARANKIÐKOS ÁSTAIGOS)	*			.....	
4000072	4000072	Tëvø mokesèio surinkimas Vilniaus darþelyje-mokykloje ,,Vilija“	*			.....	
4000073	4000073	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Daigelis“	*			.....	
4000074	4000074	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Gandriukas“	*			.....	
4000075	4000075	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Liepsnelë“	*			.....	
4000076	4000076	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Jovarëlis“	*			.....	
4000077	4000077	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Pelëda“	*			.....	
4000078	4000078	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Saulëgràþa“	*			.....	
4000079	4000079	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Sveikuolis“	*			.....	
4000080	4000080	Mokymo aplinkos finansavimas pradiniam mokymui (BÁBA)	*			.....LT104010042403921811 LTL	
4000081	4000081	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Varpelis“	*			.....LT13 704406000426 1365 LTL	
4000082	4000082	Tëvø mokesèio surinkimas Vilniaus lopðelyje-darþelyje ,,Þilvinëlis“	*			.....	
4000083	4000083	Tëvø mokesèio surinkimas Vilniaus Grigiðkiø darþelyje-mokykloje ,,Pelëdþiukas“	*			.....	
4000084	4000084	Tëvø mokesèio surinkimas Grigiðkiø lopðelyje-darþelyje-,,Lokiuko giraitë“	*			.....	
4000085	4000085	Tëvø mokesèio surinkimas Grigiðkiø lopðelyje-darþelyje-,,Rugelis“	*			.....	
4000086	4000086	Pradinio ugdymo ástaigø skolø dengimas (savarankiðkos ástaigos)	*			.....	
4000087	4000087	Pradinio ugdymo ástaigø skolø dengimas	*			.....	
4000090	4000090	Mokinio krepðelio finansavimas pradiniam mokymui (BÁBA)	*			.....LT124010042403991809 LTL	
4000091	4000091	SAVARANKIÐKOS ÁSTAIGOS Mokinio krepðelio finansavimas pradiniam mokymui	*			.....	
4000092	4000092	Darþelis-mokykla ,,Vilija“ Moksleivio krepðelio finansavimas Vilniaus m. pradinio mokymo ástaigose	*			.....	
4000093	4000093	Grigiðkiø darþelis-mokykla ,,Pelëdþiukas“ Moksleivio krepðelio finansavimas Vilniaus m. pradinio mokymo ástaigose	*			.....	
4000094	4000094	Vyturio pradinë mokykla Moksleivio krepðelio finansavimas Vilniaus m. pradinio mokymo ástaigose	*			.....	
4000095	4000095	Grigiðkiø pradinë mokykla Moksleivio krepðelio finansavimas Vilniaus m. pradinio mokymo ástaigose	*			.....	
4000096	4000096	VðI Vilniaus tarptautinë mokykla Remti nevalstybines ugdymo ástaigas	*			.....	
4000097	4000097	Krikðèioniø mokykla ,,Tikëjimo þodis“ Remti nevalstybines ugdymo ástaigas	*			.....	
4000098	4000098	VðI ,,Vilniaus Valdorfo mokykla” Remti nevalstybines ugdymo ástaigas	*			.....	
4000099	4000099	VðI Ðiuolaikinës mokyklos centras Remti nevalstybines ugdymo ástaigas	*			.....	
4000100	4000100	Moksleivio krepðelio nevalstybinëms  pradinio mokymo  ástaigoms  finansavimas	*			.....	
4000101	4000101	VðÁ Vilniaus prancûzø pradinë mokykla Remti nevalstybines ugdymo ástaigas	*			.....	
4000102	4000102	VðÁ Vilniaus tarptautinë Meridiano mokykla Remti nevalstybines ugdymo ástaigas	*			.....	
4000103	4000103	VðÁ ,,Þiniukas“ pradinë mokykla Remti nevalstybines ugdymo ástaigas	*			.....	
4000104	4000104	Marinos Miþigurskajos vidurinë mokykla Remti nevalstybines ugdymo ástaigas	*			.....	
4000105	4000105	VðI ,,Saulës“ privati mokykla Remti nevalstybines ugdymo ástaigas	*			.....	
4000106	4000106	VðI ,,Ðaltinëlio“ pagrindinë mokykla Remti nevalstybines ugdymo ástaigas	*			.....	
4000107	4000107	VðI ,,Liubartienës“ pagrindinë mokykla Remti nevalstybines ugdymo ástaigas	*			.....	
4000108	4000108	Vilniaus Jëzuitø gimnazija Remti nevalstybines ugdymo ástaigas	*			.....	
4000109	4000109	Þydø vidurinë mokykla  ,,Menachemo namai“ Remti nevalstybines ugdymo ástaigas	*			.....	
4000110	4000110	Medicinos personalo iðlaikymas pradinio mokymo ástaigose	*			.....	
4000115	4000115	Mokymo aplinkos finansavimas pradiniam mokymui SAVARANKIÐKOS ÁSTAIGOS	*			.....	
4000116	4000116	Darþelis-mokykla ,,Vilija“ Mokymo aplinkos finansavimas pradiniam ugdymui	*			.....	
4000117	4000117	Grigiðkiø darþelis-mokykla ,,Pelëdþiukas“ Mokymo aplinkos finansavimas pradiniam ugdymui	*			.....	
4000118	4000118	Vyturio pradinë mokykla Mokymo aplinkos finansavimas pradiniam ugdymui	*			.....	
4000119	4000119	Grigiðkiø pradinë mokykla Mokymo aplinkos finansavimas pradiniam ugdymui	*			.....	
4000120	4000120	Remonto darbø atlikimas pradinio mokymo ástaigose	*			.....	
4000121	4000121	Savivaldybës biudþeto lëðos remonto darbams (Langø, stogø ir sanmazgø keitimo programa)	*			.....	
4000122	4000122	Vilniaus Senvagës gimnazijos pastato rekonstravimas (SB)	*			.....	
4000124	4000124	Langø, stogø, sanmazgø remonto atlikimas ugdymo ástaigose (pradinio ugdymo ástaigose)	*			.....	
4000125	4000125	Bendrojo lavinimo ástaigø remonto darbai ir árangos ásigijimas (Paramos lëðos)	*			.....	
400012B	400012B	Nenaudojama				.....	
4000130	4000130	Papildomas lëðø gavimas uþ patalpø nuomà pradinio mokymo ástaigose (BÁBA)	*			.....LT734010042403942308 LTL	
4000140	4000140	Tëvø mokesèio surinkimas pradinio mokymo ástaigose (BÁBA)	*			....Taip.LT734010042403942308 LTL	
4000141	4000141	Tëvø mokesèio surinkimas pradinio mokymo ástaigose (SAVARANKIÐKOS ÁSTAIGOS)	*			.....	
4000144	4000144	Papildomas lëðø gavimas uþ patalpø nuomà Vilniaus savivaldybës Grigiðkiø ,,Ðviesos“ vidurinëje mokykloje	*			.....	
4000145	4000145	Tëvø mokesèio surinkimas ugdymo ástaigose (BÁ)	*			.....	
4000146	4000146	Tëvø mokesèio surinkimas ugdymo ástaigose (savarankiðkos)	*			.....	
4000147	4000147	Centralizuotos priemonës	*			.....	
4000148	4000148	,,Atgajos“ specialioji mokykla Moksleivio krepðelio finansavimas Vilniaus m. bendrojo lavinimo	*			.....	
4000149	4000149	Vilniaus suaugusiøjø mokymo centras Moksleivio krepðelio finansavimas Vilniaus m. bendrojo lavinimo	*			.....	
4000150	4000150	Mokymo aplinkos finansavimas  pagrindinëse mokyklose (BÁBA)	*			.....LT104010042403921811 LTL	
4000151	4000151	Mokymo aplinkos finansavimas  pagrindinëse mokyklose (SAVARANKIÐKOS ÁSTAIGOS)	*			.....LT13 704406000426 1365 LTL	
4000152	4000152	Mokymo aplinkos finansavimas  gimnazijose ir vidurinëse mokyklose (BÁBA)	*			.....LT104010042403921811 LTL	
4000153	4000153	SAVARANKIÐKOS ÁSTAIGOS Mokymo aplinkos finansavimas  gimnazijose ir vidurinëse mokyklose	*			.....	
4000154	4000154	Karoliniðkiø gimnazija Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000155	4000155	Mykolo Birþiðkos gimnazija  Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000156	4000156	Þirmûnø gimnazija Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000157	4000157	Þemynos gimnazija Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000158	4000158	Senvagës vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000159	4000159	,,Sietuvos“ vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000160	4000160	Romø segregacijos programos vykdymas	*			.....LT13 704406000426 1365 LTL	
4000161	4000161	Mokyklø iðorës auditas	*			.....	
4000162	4000162	Bendrojo lavinimo ástaigø techniniø projektø parengimas	*			.....	
4000163	4000163	Abraomo Kulvieèio vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000164	4000164	Ðeðkinës vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000165	4000165	Ðolom Aleichemo vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000166	4000166	Naujininkø vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000167	4000167	Ozo vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000168	4000168	Sausio 13-oji vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000169	4000169	Grigiðkiø ,,Ðviesos“ vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000170	4000170	BÁBA Mokinio krepðelio finansavimas  pagrindinëse mokyklose	*			.....LT124010042403991809 LTL	
4000171	4000171	Ið kitø savivaldybiø gautos lëðos (Centralizuoti mokëjimai)	*			.....	
4000172	4000172	Grigiðkiø vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....LT124010042403991809 LTL	
4000173	4000173	Simono Stanevièiaus vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000174	4000174	Virðuliðkiø vidurinë mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000175	4000175	,,Atgajos“ specialioji mokykla Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000176	4000176	Vilniaus suaugusiøjø mokymo centras Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000177	4000177	Lietuvos akløjø ir silpnaregiø ugdymo centras Mokymo aplinkos finansavimas bendrojo lavinimo ástaigose	*			.....	
4000178	4000178	SAVARANKIÐKOS ÁSTAIGOS  Mokinio krepðelio finansavimas pagrindinëse mokyklose	*			.....	
4000179	4000179	BÁBA Mokinio krepðelio finansavimas gimnazijose ir vidurinëse mokyklose	*			.....LT34 704406000426 1666 LTL	
4000180	4000180	Moksleivio krepðelio nevalstybinëms bendrojo lavinimo  ástaigoms  finansavimas	*			.....	
4000181	4000181	SAVARANKIÐKOS ÁSTAIGOS  Mokinio krepðelio finansavimas  gimnazijose ir vidurinëse mokyklose	*			.....	
4000182	4000182	Mokyklos, priskiriamos pradinës mokyklos tipui, turinèios specialiøjø ugdymosi poreikiø mokiniø iðlaikymas	*	2013-01-01		.....	
4000183	4000183	Mokyklos, priskiriamos pagrindinës mokyklos tipui, turinèios specialiøjø ugdimosi poreikiø mokiniø iðlaikymas	*			.....	
4000184	4000184	Mokyklos, priskiriamos bendrojo lavinimo tipui, turinèios specialiøjø ugdymosi poreikiø mokiniø iðlaikymas	*			.....	
4000185	4000185	Mokyklos, priskiriamos pradinës mokyklos tipui, turinèios specialiøjø ugdymosi poreikiø mokiniø iðlaikymas (BÁBA)	*			.....	
4000186	4000186	Mokyklos, priskiriamos pagrindinës mokyklos tipui, turinèios specialiøjø ugdymosi poreikiø mokiniø iðlaikymas (BÁBA)	*			.....	
4000187	4000187	Mokyklos, priskiriamos bendrojo lavinimo tipui, turinèios specialiøjø ugdymosi poreikiø mokiniø iðlaikymas (BÁBA)	*			.....	
4000188	4000188	Abraomo Kulvieèio vidurinë mokykla Moksleivio krepðelio finansavimas Vilniaus m. bendrojo lavinimo	*			.....	
4000189	4000189	Ðeðkinës vidurinë mokykla Moksleivio krepðelio finansavimas Vilniaus m. bendrojo lavinimo	*			.....	
4000190	4000190	Apmokëjimas FAPM ir kiti BÁBOS ásipareigojimai	*			.....LT13 704406000426 1365 LTL	
4000191	4000191	Ðolom Aleichemo vidurinë mokykla Moksleivio krepðelio finansavimas Vilniaus m. bendrojo lavinimo	*			.....	
4000192	4000192	D/m „Volungë“ remontas ( SB)	*			.....	
4000193	4000193	Vilniaus Adomo Mickevièiaus gimnazijos aplinkos tvarkymo ir gerbûvio darbai ( SB)	*			.....	
4000194	4000194	Vilniaus Lazdynø vidurinës mokyklos filialo, esanèio Liudvinavo g. 128, remontas, árengiant dvi darþelio grupes ( SB)	*			.....	
4000195	4000195	L/d  „Kaðtonas“ darþelio 3 grupiø árengimas ( SB)	*			.....	
4000196	4000196	Vilniaus Virðuliðkiø vidurinës mokyklos pastato Vilniuje, Virðuliðkiø g. 7, rekonstravimas (SB)	*			.....	
4000197	4000197	Patrauklios mokymosi aplinkos kûrimas Vilniaus Jono Ivaðkevièiaus jaunimo mokykloje (infrastruktûros gerinimas SB)	*			.....	
4000198	4000198	Levo Karsavino vid. mokyklos pastato rekonstrukcija ( SB)	*			.....	
4000199	4000199	Energijos vartojimo efektyvumo didinimas Vilniaus Þemynos gimnazijoje	*			.....	
4000200	4000200	Medicinos personalo iðlaikymas bendrojo lavinimo ástaigose	*			.....LT13 704406000426 1365 LTL	
4000201	4000201	Energijos vartojimo efektyvumo didinimas Vilniaus Grigiðkiø vidurinëje mokykloje	*			.....	
4000202	4000202	Energijos vartojimo efektyvumo didinimas Vilniaus Lazdynø vidurinëje mokykloje	*			.....	
4000203	4000203	Energijos vartojimo efektyvumo didinimas Vilniaus Stanevièiaus vidurinëje mokykloje	*			.....	
4000204	4000204	Energijos vartojimo efektyvumo didinimas Vilniaus Baltupiø progimnazijoje (buvusi Baltupiø vidurinë mokykla)( SB)	*			.....	
4000205	4000205	Energijos vartojimo efektyvumo didinimas Vilniaus Salomëjos Nëries gimnazijoje (Savivaldybës biudþeto lëðos)	*			.....	
4000206	4000206	Energijos vartojimo efektyvumo didinimas Vilniaus Joachimo Lelevelio vidurinëje mokykloje (Savivaldybës biudþeto lëðos)	*			.....	
4000207	4000207	Energijos vartojimo efektyvumo didinimas Vilniaus Jeruzalës vidurinëje mokykloje (Savivaldybës biudþeto lëðos)	*			.....	
4000208	4000208	Vilniaus miesto A.Vienuolio pagrindinës mokyklos pastato renovacija (Savivaldybës biudþeto lëðos)	*			.....	
4000209	4000209	Vilniaus miesto S.Kovalevskajos vidurinës mokyklos pastato renovacija (Savivaldybës biudþeto lëðos)	*			.....	
4000210	4000210	Vilniaus Mikalojaus Daukðos vidurinës mokyklos pastato Vilniuje, Antakalnio g. 120, rekonstravimas* (VIP)	*			.....	
4000211	4000211	Vilniaus Sausio -13-osios vidurinës mokyklos pastato Vilniuje, Architektø g. 166, rekonstravimas* (VIP)	*			.....	
4000212	4000212	Vilniaus Sofijos Kovalevskajos vidurinës mokyklos Vilniuje, Dûkðtø g. 30, sporto aikðteliø árengimas ir rekonstravimas* (VIP)	*			.....	
